stamp,lat,lon,alt,x,y
1785738081.809,48.0049795,3.6638764,2.636,-39.000,42.250
1785738083.476,48.0050379,3.6638764,2.636,-39.000,48.750
1785738085.143,48.0050963,3.6638764,2.636,-39.000,55.250
1785738086.810,48.0051547,3.6638764,2.636,-39.000,61.750
1785738088.477,48.0052131,3.6638764,2.636,-39.000,68.250
1785738090.144,48.0052715,3.6638764,2.636,-39.000,74.750
1785738091.811,48.0053299,3.6638764,2.636,-39.000,81.250
1785738093.478,48.0053883,3.6638764,2.636,-39.000,87.750
1785738095.145,48.0054467,3.6638764,2.636,-39.000,94.250
1785738096.812,48.0039285,3.6639636,1.688,-32.500,-74.750
1785738098.479,48.0039869,3.6639636,1.690,-32.500,-68.250
1785738100.146,48.0040453,3.6639636,1.919,-32.500,-61.750
1785738101.813,48.0041037,3.6639636,2.314,-32.500,-55.250
1785738103.480,48.0041621,3.6639636,2.577,-32.500,-48.750
1785738105.147,48.0042205,3.6639636,2.636,-32.500,-42.250
1785738106.814,48.0042789,3.6639636,2.636,-32.500,-35.750
1785738108.481,48.0043372,3.6639636,2.636,-32.500,-29.250
1785738110.148,48.0043956,3.6639636,2.636,-32.500,-22.750
1785738111.815,48.0044540,3.6639636,2.636,-32.500,-16.250
1785738113.482,48.0045124,3.6639636,2.636,-32.500,-9.750
1785738115.149,48.0045708,3.6639636,2.636,-32.500,-3.250
1785738116.816,48.0046292,3.6639636,2.636,-32.500,3.250
1785738118.483,48.0046876,3.6639636,2.636,-32.500,9.750
1785738120.150,48.0047460,3.6639636,2.636,-32.500,16.250
1785738121.817,48.0048044,3.6639636,2.636,-32.500,22.750
1785738123.484,48.0048628,3.6639636,2.636,-32.500,29.250
1785738125.151,48.0049211,3.6639636,2.636,-32.500,35.750
1785738126.818,48.0049795,3.6639636,2.636,-32.500,42.250
1785738128.485,48.0050379,3.6639636,2.636,-32.500,48.750
1785738130.152,48.0050963,3.6639636,2.636,-32.500,55.250
1785738131.819,48.0051547,3.6639636,2.636,-32.500,61.750
1785738133.486,48.0052131,3.6639636,2.636,-32.500,68.250
1785738135.153,48.0052715,3.6639636,2.636,-32.500,74.750
1785738136.820,48.0053299,3.6639636,2.636,-32.500,81.250
1785738138.487,48.0053883,3.6639636,2.636,-32.500,87.750
1785738140.154,48.0054467,3.6639636,2.636,-32.500,94.250
1785738141.821,48.0055050,3.6639636,2.636,-32.500,100.750
1785738143.488,48.0039285,3.6640509,1.787,-26.000,-74.750
1785738145.155,48.0039869,3.6640509,1.656,-26.000,-68.250
1785738146.822,48.0040453,3.6640509,1.751,-26.000,-61.750
1785738148.489,48.0041037,3.6640509,2.108,-26.000,-55.250
1785738150.156,48.0041621,3.6640509,2.430,-26.000,-48.750
1785738151.823,48.0042205,3.6640509,2.588,-26.000,-42.250
1785738153.490,48.0042789,3.6640509,2.636,-26.000,-35.750
1785738155.157,48.0043372,3.6640509,2.636,-26.000,-29.250
1785738156.824,48.0043956,3.6640509,2.636,-26.000,-22.750
1785738158.491,48.0044540,3.6640509,2.636,-26.000,-16.250
1785738160.158,48.0045124,3.6640509,2.636,-26.000,-9.750
1785738161.825,48.0045708,3.6640509,2.636,-26.000,-3.250
1785738163.492,48.0046292,3.6640509,2.636,-26.000,3.250
1785738165.159,48.0046876,3.6640509,2.636,-26.000,9.750
1785738166.826,48.0047460,3.6640509,2.636,-26.000,16.250
1785738168.493,48.0048044,3.6640509,2.636,-26.000,22.750
1785738170.160,48.0048628,3.6640509,2.636,-26.000,29.250
1785738171.827,48.0049211,3.6640509,2.636,-26.000,35.750
1785738173.494,48.0049795,3.6640509,2.636,-26.000,42.250
1785738175.161,48.0050379,3.6640509,2.636,-26.000,48.750
1785738176.828,48.0050963,3.6640509,2.636,-26.000,55.250
1785738178.495,48.0051547,3.6640509,2.636,-26.000,61.750
1785738180.162,48.0052131,3.6640509,2.636,-26.000,68.250
1785738181.829,48.0052715,3.6640509,2.636,-26.000,74.750
1785738183.496,48.0053299,3.6640509,2.636,-26.000,81.250
1785738185.163,48.0053883,3.6640509,2.636,-26.000,87.750
1785738186.830,48.0054467,3.6640509,2.636,-26.000,94.250
1785738188.497,48.0055050,3.6640509,2.636,-26.000,100.750
1785738190.164,48.0055634,3.6640509,2.636,-26.000,107.250
1785738191.831,48.0039869,3.6641382,1.679,-19.500,-68.250
1785738193.498,48.0040453,3.6641382,1.662,-19.500,-61.750
1785738195.165,48.0041037,3.6641382,1.830,-19.500,-55.250
1785738196.832,48.0041621,3.6641382,2.191,-19.500,-48.750
1785738198.499,48.0042205,3.6641382,2.505,-19.500,-42.250
1785738200.166,48.0042789,3.6641382,2.636,-19.500,-35.750
1785738201.833,48.0043372,3.6641382,2.636,-19.500,-29.250
1785738203.500,48.0043956,3.6641382,2.636,-19.500,-22.750
1785738205.167,48.0044540,3.6641382,2.636,-19.500,-16.250
1785738206.834,48.0045124,3.6641382,2.636,-19.500,-9.750
1785738208.501,48.0045708,3.6641382,2.636,-19.500,-3.250
1785738210.168,48.0046292,3.6641382,2.636,-19.500,3.250
1785738211.835,48.0046876,3.6641382,2.636,-19.500,9.750
1785738213.502,48.0047460,3.6641382,2.636,-19.500,16.250
1785738215.169,48.0048044,3.6641382,2.636,-19.500,22.750
1785738216.836,48.0048628,3.6641382,2.636,-19.500,29.250
1785738218.503,48.0049211,3.6641382,2.636,-19.500,35.750
1785738220.170,48.0049795,3.6641382,2.636,-19.500,42.250
1785738221.837,48.0050379,3.6641382,2.636,-19.500,48.750
1785738223.504,48.0050963,3.6641382,2.636,-19.500,55.250
1785738225.171,48.0051547,3.6641382,2.636,-19.500,61.750
1785738226.838,48.0052131,3.6641382,2.636,-19.500,68.250
1785738228.505,48.0052715,3.6641382,2.636,-19.500,74.750
1785738230.172,48.0053299,3.6641382,2.636,-19.500,81.250
1785738231.839,48.0053883,3.6641382,2.636,-19.500,87.750
1785738233.506,48.0054467,3.6641382,2.636,-19.500,94.250
1785738235.173,48.0055050,3.6641382,2.636,-19.500,100.750
1785738236.840,48.0055634,3.6641382,2.636,-19.500,107.250
1785738238.507,48.0056218,3.6641382,2.636,-19.500,113.750
1785738240.174,48.0039869,3.6642255,1.711,-13.000,-68.250
1785738241.841,48.0040453,3.6642255,1.636,-13.000,-61.750
1785738243.508,48.0041037,3.6642255,1.705,-13.000,-55.250
1785738245.175,48.0041621,3.6642255,1.915,-13.000,-48.750
1785738246.842,48.0042205,3.6642255,2.334,-13.000,-42.250
1785738248.509,48.0042789,3.6642255,2.580,-13.000,-35.750
1785738250.176,48.0043372,3.6642255,2.636,-13.000,-29.250
1785738251.843,48.0043956,3.6642255,2.636,-13.000,-22.750
1785738253.510,48.0044540,3.6642255,2.636,-13.000,-16.250
1785738255.177,48.0045124,3.6642255,2.636,-13.000,-9.750
1785738256.844,48.0045708,3.6642255,2.636,-13.000,-3.250
1785738258.511,48.0046292,3.6642255,2.636,-13.000,3.250
1785738260.178,48.0046876,3.6642255,2.636,-13.000,9.750
1785738261.845,48.0047460,3.6642255,2.636,-13.000,16.250
1785738263.512,48.0048044,3.6642255,2.636,-13.000,22.750
1785738265.179,48.0048628,3.6642255,2.636,-13.000,29.250
1785738266.846,48.0049211,3.6642255,2.636,-13.000,35.750
1785738268.513,48.0049795,3.6642255,2.636,-13.000,42.250
1785738270.180,48.0050379,3.6642255,2.636,-13.000,48.750
1785738271.847,48.0050963,3.6642255,2.636,-13.000,55.250
1785738273.514,48.0051547,3.6642255,2.636,-13.000,61.750
1785738275.181,48.0052131,3.6642255,2.636,-13.000,68.250
1785738276.848,48.0052715,3.6642255,2.636,-13.000,74.750
1785738278.515,48.0053299,3.6642255,2.636,-13.000,81.250
1785738280.182,48.0053883,3.6642255,2.636,-13.000,87.750
1785738281.849,48.0054467,3.6642255,2.636,-13.000,94.250
1785738283.516,48.0055050,3.6642255,2.636,-13.000,100.750
1785738285.183,48.0055634,3.6642255,2.636,-13.000,107.250
1785738286.850,48.0056218,3.6642255,2.636,-13.000,113.750
1785738288.517,48.0040453,3.6643127,1.636,-6.500,-61.750
1785738290.184,48.0041037,3.6643127,1.636,-6.500,-55.250
1785738291.851,48.0041621,3.6643127,1.759,-6.500,-48.750
1785738293.518,48.0042205,3.6643127,2.044,-6.500,-42.250
1785738295.185,48.0042789,3.6643127,2.454,-6.500,-35.750
1785738296.852,48.0043372,3.6643127,2.608,-6.500,-29.250
1785738298.519,48.0043956,3.6643127,2.636,-6.500,-22.750
1785738300.186,48.0044540,3.6643127,2.636,-6.500,-16.250
1785738301.853,48.0045124,3.6643127,2.636,-6.500,-9.750
1785738303.520,48.0045708,3.6643127,2.636,-6.500,-3.250
1785738305.187,48.0046292,3.6643127,2.636,-6.500,3.250
1785738306.854,48.0046876,3.6643127,2.636,-6.500,9.750
1785738308.521,48.0047460,3.6643127,2.636,-6.500,16.250
1785738310.188,48.0048044,3.6643127,2.636,-6.500,22.750
1785738311.855,48.0048628,3.6643127,2.636,-6.500,29.250
1785738313.522,48.0049211,3.6643127,2.636,-6.500,35.750
1785738315.189,48.0049795,3.6643127,2.636,-6.500,42.250
1785738316.856,48.0050379,3.6643127,2.636,-6.500,48.750
1785738318.523,48.0050963,3.6643127,2.636,-6.500,55.250
1785738320.190,48.0051547,3.6643127,2.636,-6.500,61.750
1785738321.857,48.0052131,3.6643127,2.636,-6.500,68.250
1785738323.524,48.0052715,3.6643127,2.636,-6.500,74.750
1785738325.191,48.0053299,3.6643127,2.636,-6.500,81.250
1785738326.858,48.0053883,3.6643127,2.664,-6.500,87.750
1785738328.525,48.0054467,3.6643127,2.663,-6.500,94.250
1785738330.192,48.0055050,3.6643127,2.636,-6.500,100.750
1785738331.859,48.0055634,3.6643127,2.636,-6.500,107.250
1785738333.526,48.0056218,3.6643127,2.748,-6.500,113.750
1785738335.193,48.0056802,3.6643127,2.929,-6.500,120.250
1785738336.860,48.0040453,3.6644000,1.661,0.000,-61.750
1785738338.527,48.0041037,3.6644000,1.636,0.000,-55.250
1785738340.194,48.0041621,3.6644000,1.660,0.000,-48.750
1785738341.861,48.0042205,3.6644000,1.820,0.000,-42.250
1785738343.528,48.0042789,3.6644000,2.217,0.000,-35.750
1785738345.195,48.0043372,3.6644000,2.538,0.000,-29.250
1785738346.862,48.0043956,3.6644000,2.636,0.000,-22.750
1785738348.529,48.0044540,3.6644000,2.636,0.000,-16.250
1785738350.196,48.0045124,3.6644000,2.636,0.000,-9.750
1785738351.863,48.0045708,3.6644000,2.636,0.000,-3.250
1785738353.530,48.0046292,3.6644000,2.636,0.000,3.250
1785738355.197,48.0046876,3.6644000,2.636,0.000,9.750
1785738356.864,48.0047460,3.6644000,2.636,0.000,16.250
1785738358.531,48.0048044,3.6644000,2.636,0.000,22.750
1785738360.198,48.0048628,3.6644000,2.636,0.000,29.250
1785738361.865,48.0049211,3.6644000,2.636,0.000,35.750
1785738363.532,48.0049795,3.6644000,2.636,0.000,42.250
1785738365.199,48.0050379,3.6644000,2.636,0.000,48.750
1785738366.866,48.0050963,3.6644000,2.636,0.000,55.250
1785738368.533,48.0051547,3.6644000,2.636,0.000,61.750
1785738370.200,48.0052131,3.6644000,2.636,0.000,68.250
1785738371.867,48.0052715,3.6644000,2.636,0.000,74.750
1785738373.534,48.0053299,3.6644000,2.666,0.000,81.250
1785738375.201,48.0053883,3.6644000,2.770,0.000,87.750
1785738376.868,48.0054467,3.6644000,2.776,0.000,94.250
1785738378.535,48.0055050,3.6644000,2.693,0.000,100.750
1785738380.202,48.0055634,3.6644000,2.693,0.000,107.250
1785738381.869,48.0056218,3.6644000,2.922,0.000,113.750
1785738383.536,48.0056802,3.6644000,3.263,0.000,120.250
1785738385.203,48.0041037,3.6644873,1.636,6.500,-55.250
1785738386.870,48.0041621,3.6644873,1.636,6.500,-48.750
1785738388.537,48.0042205,3.6644873,1.693,6.500,-42.250
1785738390.204,48.0042789,3.6644873,1.938,6.500,-35.750
1785738391.871,48.0043372,3.6644873,2.316,6.500,-29.250
1785738393.538,48.0043956,3.6644873,2.573,6.500,-22.750
1785738395.205,48.0044540,3.6644873,2.636,6.500,-16.250
1785738396.872,48.0045124,3.6644873,2.636,6.500,-9.750
1785738398.539,48.0045708,3.6644873,2.636,6.500,-3.250
1785738400.206,48.0046292,3.6644873,2.636,6.500,3.250
1785738401.873,48.0046876,3.6644873,2.636,6.500,9.750
1785738403.540,48.0047460,3.6644873,2.636,6.500,16.250
1785738405.207,48.0048044,3.6644873,2.636,6.500,22.750
1785738406.874,48.0048628,3.6644873,2.636,6.500,29.250
1785738408.541,48.0049211,3.6644873,2.636,6.500,35.750
1785738410.208,48.0049795,3.6644873,2.636,6.500,42.250
1785738411.875,48.0050379,3.6644873,2.636,6.500,48.750
1785738413.542,48.0050963,3.6644873,2.636,6.500,55.250
1785738415.209,48.0051547,3.6644873,2.636,6.500,61.750
1785738416.876,48.0052131,3.6644873,2.636,6.500,68.250
1785738418.543,48.0052715,3.6644873,2.693,6.500,74.750
1785738420.210,48.0053299,3.6644873,2.834,6.500,81.250
1785738421.877,48.0053883,3.6644873,3.054,6.500,87.750
1785738423.544,48.0054467,3.6644873,3.108,6.500,94.250
1785738425.211,48.0055050,3.6644873,2.911,6.500,100.750
1785738426.878,48.0055634,3.6644873,2.879,6.500,107.250
1785738428.545,48.0056218,3.6644873,3.183,6.500,113.750
1785738430.212,48.0041037,3.6645745,1.636,13.000,-55.250
1785738431.879,48.0041621,3.6645745,1.636,13.000,-48.750
1785738433.546,48.0042205,3.6645745,1.638,13.000,-42.250
1785738435.213,48.0042789,3.6645745,1.764,13.000,-35.750
1785738436.880,48.0043372,3.6645745,2.014,13.000,-29.250
1785738438.547,48.0043956,3.6645745,2.424,13.000,-22.750
1785738440.214,48.0044540,3.6645745,2.636,13.000,-16.250
1785738441.881,48.0045124,3.6645745,2.636,13.000,-9.750
1785738443.548,48.0045708,3.6645745,2.636,13.000,-3.250
1785738445.215,48.0046292,3.6645745,2.636,13.000,3.250
1785738446.882,48.0046876,3.6645745,2.636,13.000,9.750
1785738448.549,48.0047460,3.6645745,2.636,13.000,16.250
1785738450.216,48.0048044,3.6645745,2.636,13.000,22.750
1785738451.883,48.0048628,3.6645745,2.636,13.000,29.250
1785738453.550,48.0049211,3.6645745,2.636,13.000,35.750
1785738455.217,48.0049795,3.6645745,2.636,13.000,42.250
1785738456.884,48.0050379,3.6645745,2.636,13.000,48.750
1785738458.551,48.0050963,3.6645745,2.636,13.000,55.250
1785738460.218,48.0051547,3.6645745,2.636,13.000,61.750
1785738461.885,48.0052131,3.6645745,2.709,13.000,68.250
1785738463.552,48.0052715,3.6645745,2.903,13.000,74.750
1785738465.219,48.0053299,3.6645745,3.156,13.000,81.250
1785738466.886,48.0053883,3.6645745,3.375,13.000,87.750
1785738468.553,48.0054467,3.6645745,3.421,13.000,94.250
1785738470.220,48.0055050,3.6645745,3.255,13.000,100.750
1785738471.887,48.0055634,3.6645745,3.176,13.000,107.250
1785738473.554,48.0056218,3.6645745,3.403,13.000,113.750
1785738475.221,48.0041037,3.6646618,1.636,19.500,-55.250
1785738476.888,48.0041621,3.6646618,1.636,19.500,-48.750
1785738478.555,48.0042205,3.6646618,1.636,19.500,-42.250
1785738480.222,48.0042789,3.6646618,1.657,19.500,-35.750
1785738481.889,48.0043372,3.6646618,1.839,19.500,-29.250
1785738483.556,48.0043956,3.6646618,2.257,19.500,-22.750
1785738485.223,48.0044540,3.6646618,2.565,19.500,-16.250
1785738486.890,48.0045124,3.6646618,2.636,19.500,-9.750
1785738488.557,48.0045708,3.6646618,2.636,19.500,-3.250
1785738490.224,48.0046292,3.6646618,2.636,19.500,3.250
1785738491.891,48.0046876,3.6646618,2.636,19.500,9.750
1785738493.558,48.0047460,3.6646618,2.636,19.500,16.250
1785738495.225,48.0048044,3.6646618,2.636,19.500,22.750
1785738496.892,48.0048628,3.6646618,2.636,19.500,29.250
1785738498.559,48.0049211,3.6646618,2.636,19.500,35.750
1785738500.226,48.0049795,3.6646618,2.636,19.500,42.250
1785738501.893,48.0050379,3.6646618,2.636,19.500,48.750
1785738503.560,48.0050963,3.6646618,2.636,19.500,55.250
1785738505.227,48.0051547,3.6646618,2.679,19.500,61.750
1785738506.894,48.0052131,3.6646618,2.875,19.500,68.250
1785738508.561,48.0052715,3.6646618,3.219,19.500,74.750
1785738510.228,48.0053299,3.6646618,3.469,19.500,81.250
1785738511.895,48.0053883,3.6646618,3.597,19.500,87.750
1785738513.562,48.0054467,3.6646618,3.627,19.500,94.250
1785738515.229,48.0055050,3.6646618,3.524,19.500,100.750
1785738516.896,48.0055634,3.6646618,3.506,19.500,107.250
1785738518.563,48.0041621,3.6647491,1.636,26.000,-48.750
1785738520.230,48.0042205,3.6647491,1.636,26.000,-42.250
1785738521.897,48.0042789,3.6647491,1.636,26.000,-35.750
1785738523.564,48.0043372,3.6647491,1.720,26.000,-29.250
1785738525.231,48.0043956,3.6647491,1.977,26.000,-22.750
1785738526.898,48.0044540,3.6647491,2.372,26.000,-16.250
1785738528.565,48.0045124,3.6647491,2.539,26.000,-9.750
1785738530.232,48.0045708,3.6647491,2.636,26.000,-3.250
1785738531.899,48.0046292,3.6647491,2.636,26.000,3.250
1785738533.566,48.0046876,3.6647491,2.636,26.000,9.750
1785738535.233,48.0047460,3.6647491,2.636,26.000,16.250
1785738536.900,48.0048044,3.6647491,2.636,26.000,22.750
1785738538.567,48.0048628,3.6647491,2.636,26.000,29.250
1785738540.234,48.0049211,3.6647491,2.636,26.000,35.750
1785738541.901,48.0049795,3.6647491,2.636,26.000,42.250
1785738543.568,48.0050379,3.6647491,2.636,26.000,48.750
1785738545.235,48.0050963,3.6647491,2.636,26.000,55.250
1785738546.902,48.0051547,3.6647491,2.703,26.000,61.750
1785738548.569,48.0052131,3.6647491,2.969,26.000,68.250
1785738550.236,48.0052715,3.6647491,3.381,26.000,74.750
1785738551.903,48.0053299,3.6647491,3.603,26.000,81.250
1785738553.570,48.0053883,3.6647491,3.636,26.000,87.750
1785738555.237,48.0054467,3.6647491,3.636,26.000,94.250
1785738556.904,48.0055050,3.6647491,3.636,26.000,100.750
1785738558.571,48.0055634,3.6647491,3.611,26.000,107.250
1785738560.238,48.0041621,3.6648364,1.636,32.500,-48.750
1785738561.905,48.0042205,3.6648364,1.636,32.500,-42.250
1785738563.572,48.0042789,3.6648364,1.636,32.500,-35.750
1785738565.239,48.0043372,3.6648364,1.660,32.500,-29.250
1785738566.906,48.0043956,3.6648364,1.760,32.500,-22.750
1785738568.573,48.0044540,3.6648364,1.974,32.500,-16.250
1785738570.240,48.0045124,3.6648364,2.295,32.500,-9.750
1785738571.907,48.0045708,3.6648364,2.540,32.500,-3.250
1785738573.574,48.0046292,3.6648364,2.636,32.500,3.250
1785738575.241,48.0046876,3.6648364,2.636,32.500,9.750
1785738576.908,48.0047460,3.6648364,2.636,32.500,16.250
1785738578.575,48.0048044,3.6648364,2.636,32.500,22.750
1785738580.242,48.0048628,3.6648364,2.636,32.500,29.250
1785738581.909,48.0049211,3.6648364,2.636,32.500,35.750
1785738583.576,48.0049795,3.6648364,2.636,32.500,42.250
1785738585.243,48.0050379,3.6648364,2.636,32.500,48.750
1785738586.910,48.0050963,3.6648364,2.636,32.500,55.250
1785738588.577,48.0051547,3.6648364,2.690,32.500,61.750
1785738590.244,48.0052131,3.6648364,2.929,32.500,68.250
1785738591.911,48.0052715,3.6648364,3.326,32.500,74.750
1785738593.578,48.0053299,3.6648364,3.575,32.500,81.250
1785738595.245,48.0053883,3.6648364,3.636,32.500,87.750
1785738596.912,48.0054467,3.6648364,3.636,32.500,94.250
1785738598.579,48.0055050,3.6648364,3.636,32.500,100.750
1785738600.246,48.0042205,3.6649236,1.636,39.000,-42.250
1785738601.913,48.0042789,3.6649236,1.636,39.000,-35.750
1785738603.580,48.0043372,3.6649236,1.636,39.000,-29.250
1785738605.247,48.0043956,3.6649236,1.658,39.000,-22.750
1785738606.914,48.0044540,3.6649236,1.749,39.000,-16.250
1785738608.581,48.0045124,3.6649236,1.962,39.000,-9.750
1785738610.248,48.0045708,3.6649236,2.372,39.000,-3.250
1785738611.915,48.0046292,3.6649236,2.589,39.000,3.250
1785738613.582,48.0046876,3.6649236,2.636,39.000,9.750
1785738615.249,48.0047460,3.6649236,2.636,39.000,16.250
1785738616.916,48.0048044,3.6649236,2.636,39.000,22.750
1785738618.583,48.0048628,3.6649236,2.636,39.000,29.250
1785738620.250,48.0049211,3.6649236,2.663,39.000,35.750
1785738621.917,48.0049795,3.6649236,2.697,39.000,42.250
1785738623.584,48.0050379,3.6649236,2.730,39.000,48.750
1785738625.251,48.0050963,3.6649236,2.747,39.000,55.250
1785738626.918,48.0051547,3.6649236,2.781,39.000,61.750
1785738628.585,48.0052131,3.6649236,2.972,39.000,68.250
1785738630.252,48.0052715,3.6649236,3.324,39.000,74.750
1785738631.919,48.0053299,3.6649236,3.545,39.000,81.250
1785738633.586,48.0053883,3.6649236,3.636,39.000,87.750
1785738635.253,48.0054467,3.6649236,3.636,39.000,94.250
1785738636.920,48.0042205,3.6650109,1.636,45.500,-42.250
1785738638.587,48.0042789,3.6650109,1.636,45.500,-35.750
1785738640.254,48.0043372,3.6650109,1.636,45.500,-29.250
1785738641.921,48.0043956,3.6650109,1.636,45.500,-22.750
1785738643.588,48.0044540,3.6650109,1.656,45.500,-16.250
1785738645.255,48.0045124,3.6650109,1.797,45.500,-9.750
1785738646.922,48.0045708,3.6650109,2.143,45.500,-3.250
1785738648.589,48.0046292,3.6650109,2.483,45.500,3.250
1785738650.256,48.0046876,3.6650109,2.611,45.500,9.750
1785738651.923,48.0047460,3.6650109,2.636,45.500,16.250
1785738653.590,48.0048044,3.6650109,2.636,45.500,22.750
1785738655.257,48.0048628,3.6650109,2.659,45.500,29.250
1785738656.924,48.0049211,3.6650109,2.724,45.500,35.750
1785738658.591,48.0049795,3.6650109,2.904,45.500,42.250
1785738660.258,48.0050379,3.6650109,3.027,45.500,48.750
1785738661.925,48.0050963,3.6650109,3.075,45.500,55.250
1785738663.592,48.0051547,3.6650109,3.141,45.500,61.750
1785738665.259,48.0052131,3.6650109,3.243,45.500,68.250
1785738666.926,48.0052715,3.6650109,3.436,45.500,74.750
1785738668.593,48.0053299,3.6650109,3.578,45.500,81.250
1785738670.260,48.0053883,3.6650109,3.636,45.500,87.750
1785738671.927,48.0054467,3.6650109,3.636,45.500,94.250
1785738673.594,48.0042789,3.6650982,1.636,52.000,-35.750
1785738675.261,48.0043372,3.6650982,1.636,52.000,-29.250
1785738676.928,48.0043956,3.6650982,1.636,52.000,-22.750
1785738678.595,48.0044540,3.6650982,1.636,52.000,-16.250
1785738680.262,48.0045124,3.6650982,1.684,52.000,-9.750
1785738681.929,48.0045708,3.6650982,1.839,52.000,-3.250
1785738683.596,48.0046292,3.6650982,2.167,52.000,3.250
1785738685.263,48.0046876,3.6650982,2.464,52.000,9.750
1785738686.930,48.0047460,3.6650982,2.612,52.000,16.250
1785738688.597,48.0048044,3.6650982,2.636,52.000,22.750
1785738690.264,48.0048628,3.6650982,2.658,52.000,29.250
1785738691.931,48.0049211,3.6650982,2.749,52.000,35.750
1785738693.598,48.0049795,3.6650982,2.951,52.000,42.250
1785738695.265,48.0050379,3.6650982,3.228,52.000,48.750
1785738696.932,48.0050963,3.6650982,3.363,52.000,55.250
1785738698.599,48.0051547,3.6650982,3.500,52.000,61.750
1785738700.266,48.0052131,3.6650982,3.562,52.000,68.250
1785738701.933,48.0052715,3.6650982,3.596,52.000,74.750
1785738703.600,48.0053299,3.6650982,3.636,52.000,81.250
1785738705.267,48.0053883,3.6650982,3.636,52.000,87.750
1785738706.934,48.0042789,3.6651854,1.605,58.500,-35.750
1785738708.601,48.0043372,3.6651854,1.611,58.500,-29.250
1785738710.268,48.0043956,3.6651854,1.636,58.500,-22.750
1785738711.935,48.0044540,3.6651854,1.636,58.500,-16.250
1785738713.602,48.0045124,3.6651854,1.636,58.500,-9.750
1785738715.269,48.0045708,3.6651854,1.684,58.500,-3.250
1785738716.936,48.0046292,3.6651854,1.836,58.500,3.250
1785738718.603,48.0046876,3.6651854,2.182,58.500,9.750
1785738720.270,48.0047460,3.6651854,2.464,58.500,16.250
1785738721.937,48.0048044,3.6651854,2.604,58.500,22.750
1785738723.604,48.0048628,3.6651854,2.636,58.500,29.250
1785738725.271,48.0049211,3.6651854,2.661,58.500,35.750
1785738726.938,48.0049795,3.6651854,2.777,58.500,42.250
1785738728.605,48.0050379,3.6651854,2.947,58.500,48.750
1785738730.272,48.0050963,3.6651854,3.167,58.500,55.250
1785738731.939,48.0051547,3.6651854,3.337,58.500,61.750
1785738733.606,48.0052131,3.6651854,3.467,58.500,68.250
1785738735.273,48.0052715,3.6651854,3.535,58.500,74.750
1785738736.940,48.0053299,3.6651854,3.534,58.500,81.250
1785738738.607,48.0053883,3.6651854,3.572,58.500,87.750
1785738740.274,48.0042789,3.6652727,1.424,65.000,-35.750
1785738741.941,48.0043372,3.6652727,1.450,65.000,-29.250
1785738743.608,48.0043956,3.6652727,1.510,65.000,-22.750
1785738745.275,48.0044540,3.6652727,1.575,65.000,-16.250
1785738746.942,48.0045124,3.6652727,1.624,65.000,-9.750
1785738748.609,48.0045708,3.6652727,1.636,65.000,-3.250
1785738750.276,48.0046292,3.6652727,1.697,65.000,3.250
1785738751.943,48.0046876,3.6652727,1.858,65.000,9.750
1785738753.610,48.0047460,3.6652727,2.163,65.000,16.250
1785738755.277,48.0048044,3.6652727,2.425,65.000,22.750
1785738756.944,48.0048628,3.6652727,2.571,65.000,29.250
1785738758.611,48.0049211,3.6652727,2.628,65.000,35.750
1785738760.278,48.0049795,3.6652727,2.658,65.000,42.250
1785738761.945,48.0050379,3.6652727,2.713,65.000,48.750
1785738763.612,48.0050963,3.6652727,2.805,65.000,55.250
1785738765.279,48.0051547,3.6652727,2.952,65.000,61.750
1785738766.946,48.0052131,3.6652727,3.105,65.000,68.250
1785738768.613,48.0052715,3.6652727,3.163,65.000,74.750
1785738770.280,48.0053299,3.6652727,3.197,65.000,81.250
1785738771.947,48.0043372,3.6653600,0.981,71.500,-29.250
1785738773.614,48.0043956,3.6653600,1.036,71.500,-22.750
1785738775.281,48.0044540,3.6653600,1.284,71.500,-16.250
1785738776.948,48.0045124,3.6653600,1.501,71.500,-9.750
1785738778.615,48.0045708,3.6653600,1.614,71.500,-3.250
1785738780.282,48.0046292,3.6653600,1.636,71.500,3.250
1785738781.949,48.0046876,3.6653600,1.684,71.500,9.750
1785738783.616,48.0047460,3.6653600,1.803,71.500,16.250
1785738785.283,48.0048044,3.6653600,2.009,71.500,22.750
1785738786.950,48.0048628,3.6653600,2.260,71.500,29.250
1785738788.617,48.0049211,3.6653600,2.427,71.500,35.750
1785738790.284,48.0049795,3.6653600,2.550,71.500,42.250
1785738791.951,48.0050379,3.6653600,2.612,71.500,48.750
1785738793.618,48.0050963,3.6653600,2.636,71.500,55.250
1785738795.285,48.0051547,3.6653600,2.692,71.500,61.750
1785738796.952,48.0052131,3.6653600,2.736,71.500,68.250
1785738798.619,48.0052715,3.6653600,2.748,71.500,74.750
1785738800.286,48.0043372,3.6654472,0.775,78.000,-29.250
1785738801.953,48.0043956,3.6654472,0.726,78.000,-22.750
1785738803.620,48.0044540,3.6654472,0.872,78.000,-16.250
1785738805.287,48.0045124,3.6654472,1.201,78.000,-9.750
1785738806.954,48.0045708,3.6654472,1.425,78.000,-3.250
1785738808.621,48.0046292,3.6654472,1.590,78.000,3.250
1785738810.288,48.0046876,3.6654472,1.636,78.000,9.750
1785738811.955,48.0047460,3.6654472,1.660,78.000,16.250
1785738813.622,48.0048044,3.6654472,1.729,78.000,22.750
1785738815.289,48.0048628,3.6654472,1.852,78.000,29.250
